3 2 4 3 1 0 3 0 0 | 10 10 43.0005 10 
0 1 1 2 3 0 3 0 0 | 10 10 -40.0145 10 
0 1 3 4 3 0 0 3 0 | 10 8.46278 10 10 
2 4 1 3 1 2 0 0 0 | 10 -36.497 10 10 
4 3 0 1 0 4 0 0 0 | 10 10 -39.6264 10 
3 4 0 1 1 0 0 3 0 | 8.61074 10 10 10 
3 4 1 0 2 0 0 2 0 | 10 10 10 3.4 
4 4 0 3 1 0 0 0 4 | 10 19.5757 10 10 
4 1 4 4 1 0 0 0 4 | 10 10 11.271 10 
4 1 4 0 1 0 0 0 3 | 10 10 3.4 10 
2 0 4 4 1 4 0 0 0 | 10 48.7156 10 10 
3 3 1 0 4 0 0 0 3 | 10 -53.5646 10 10 
0 1 1 2 1 0 0 1 0 | 10 10 10 -22.4127 
4 0 0 4 1 0 0 0 2 | 10 15.2649 10 10 
3 0 2 1 2 0 0 3 0 | 10 10 -56 10 
3 1 1 2 4 0 0 1 0 | 10 10 10 3.4 
3 4 0 2 1 2 0 0 0 | 10 10 10 -37.9233 
2 2 1 4 0 0 0 2 0 | 11.1477 10 10 10 
1 3 1 0 1 0 3 0 0 | 10 10 14.6267 10 
3 0 0 2 1 0 0 0 4 | 10 10 10 -50.9 
0 4 1 2 3 0 3 0 0 | 10 -50.4216 10 10 
3 0 0 4 1 0 0 1 0 | 10 10 18.1531 10 
4 1 4 1 0 0 0 0 1 | -52.8989 10 10 10 
1 1 0 2 3 0 1 0 0 | 10 10 11.9177 10 
0 1 0 3 3 0 3 0 0 | -50.9 13.1974 10 10 
3 4 1 1 2 0 0 4 0 | 10 10 10 8.72847 
3 1 2 0 3 0 0 3 0 | 10 12.5673 10 10 
2 2 2 1 2 0 3 0 0 | 10 10 -35.4019 10 
1 0 2 1 2 4 0 0 0 | 10 10 10 5.70549 
1 1 4 1 0 0 1 0 0 | 10 10 -52.5556 10 
0 1 3 1 4 0 0 4 0 | 10 10 10 19.77 
2 1 4 4 0 0 2 0 0 | -50.9 10 10 10 
0 1 1 1 2 0 0 0 4 | -56 -45.3313 10 10 
0 2 2 0 1 4 0 0 0 | 6.28343 10 10 10 
2 0 1 2 3 0 0 0 0 | 10 -23.0415 10 10 
0 2 2 1 4 0 1 0 0 | 11.4107 10 10 10 
2 3 0 4 1 0 0 0 3 | 10 36.0995 10 10 
3 3 4 1 0 0 0 0 0 | 10 10 -51.7528 10 
2 1 2 0 1 0 0 0 2 | 10 10 8.5 10 
0 2 1 1 4 1 0 0 0 | 10 10 -40.8595 10 
1 4 0 1 3 0 0 0 2 | 10 10 10 14.1092 
0 2 1 3 0 0 0 0 3 | 27.0688 10 3.4 10 
0 1 4 1 1 0 0 0 4 | -54.5024 10 10 10 
3 4 3 2 1 0 0 0 0 | 10 10 10 -46.1051 
0 4 3 4 1 2 0 0 0 | 10 9.73138 10 10 
2 4 1 1 0 0 4 0 0 | 10 -50.9 10 10 
2 0 3 1 2 3 0 0 0 | 8.5 10 10 10 
2 0 1 4 1 0 0 3 0 | 10 10 10 -54.7246 
4 1 0 0 2 0 0 0 3 | 10 11.9678 10 10 
1 3 0 3 1 0 3 0 0 | 10 10 37.509 10 
0 1 0 4 4 0 0 0 1 | 10 18.7388 10 10 
0 1 3 1 2 0 0 0 1 | 10 10 10 -2.95127 
2 1 2 1 0 0 1 0 0 | 10 -1.55068 10 10 
2 3 1 0 0 1 0 0 0 | 10 10 17.3309 10 
2 2 1 0 4 0 0 3 0 | 10 -48.6901 10 10 
4 2 1 4 1 0 0 0 2 | 11.8786 -43.1413 10 10 
2 2 0 3 1 0 0 0 3 | 10 10 10 -52.578 
3 0 4 1 1 4 0 0 0 | 10 33.5806 10 10 
0 0 2 4 1 0 0 2 0 | 10 10 8.5 10 
1 4 1 2 0 0 3 0 0 | 10 -50.9 10 10 
3 0 1 1 3 1 0 0 0 | 10 10 -26.2726 10 
3 4 1 0 3 0 2 0 0 | 10 10 38.8793 10 
3 3 2 0 1 0 4 0 0 | 20.7739 10 10 10 
1 1 2 3 2 0 0 0 0 | -48.1474 10 10 10 
1 1 0 3 4 0 0 0 0 | 10 8.5 10 10 
3 1 1 3 1 0 0 1 0 | 10 -41.3805 10 10 
2 4 1 2 2 2 0 0 0 | 10 -50.9 10 10 
3 3 3 2 1 0 0 0 0 | 10 10 39.0069 10 
0 4 1 3 2 3 0 0 0 | 10 -50.9 10 10 
2 1 0 0 2 2 0 0 0 | 10 10 10 13.8822 
0 0 1 3 3 1 0 0 0 | 10 10 10 10.5631 
3 0 0 1 3 0 1 0 0 | 10 10 -49.7976 10 
0 1 2 2 3 2 0 0 0 | 10 10 -24.8387 10 
0 1 0 3 3 0 2 0 0 | 10 10 10 15.9378 
1 4 2 1 1 0 0 0 0 | 10 10 10 -49.0501 
0 4 0 1 4 0 0 0 2 | 10 10 -52.6256 10 
4 3 2 3 1 0 0 0 0 | 10 10 10 -50.9 
4 3 4 4 1 0 0 0 0 | 10 10 3.4 10 
2 2 1 4 4 0 0 0 0 | 10 10 10 6.98888 
0 4 1 2 1 0 4 0 0 | 12.8696 10 10 10 
0 0 1 4 3 0 0 0 1 | 10 10 10 -11.0136 
4 1 0 2 2 0 0 0 1 | 10 10 10 -0.679396 
2 1 4 1 0 0 3 0 0 | -41.6848 7 10 10 
0 2 1 1 0 0 0 4 0 | -11.9226 10 10 10 
0 3 1 3 0 4 0 0 0 | 10 10 8.0832 10 
0 1 1 3 1 0 2 0 0 | -50.8962 10 10 10 
4 1 2 4 3 0 0 0 0 | 10 8.5 10 10 
3 4 1 3 1 0 0 2 0 | 22.969 10 10 10 
0 4 3 0 1 0 0 2 0 | 10 10 23.255 10 
3 1 0 0 4 2 0 0 0 | 10 10 37.2179 10 
1 0 1 4 1 0 3 0 0 | 10 10 11.3638 10 
0 2 2 1 4 1 0 0 0 | 6.01194 8.82884 10 10 
1 4 4 1 3 0 0 0 0 | 10 10 -50.9 10 
3 0 1 3 2 1 0 0 0 | 10 10 27.7867 10 
1 2 1 2 3 0 2 0 0 | 10 10 14.4715 10 
4 4 0 1 2 0 2 0 0 | 10 10 10 40.1332 
0 1 0 2 2 0 0 0 3 | -54.5479 10 10 10 
1 2 1 2 1 0 3 0 0 | 10 10 10 -53.1989 
1 1 0 0 0 2 0 0 0 | -50.9 10 10 10 
4 4 3 1 0 0 0 0 4 | 8.71212 10 10 10 
3 2 3 0 1 4 0 0 0 | 6.95701 6.9215 10 10 
0 2 1 4 3 0 0 2 0 | 10 10 3.4 10 
0 4 1 1 3 0 0 0 2 | 12.3659 10 10 10 
4 4 1 0 1 0 0 4 0 | 5.23283 10 10 10 
0 4 0 4 1 0 0 0 2 | 10 10 10 -50.9 
3 1 1 1 0 0 2 0 0 | 10 10 -51.8916 10 
2 1 2 1 4 0 0 0 3 | -44.8284 10 10 10 
4 0 1 1 4 0 0 0 1 | 6.13325 10 10 10 
3 1 0 0 4 0 0 3 0 | -47.7686 8.30094 10 10 
0 1 0 3 4 0 0 0 2 | 10 10 10 13.5187 
3 0 4 1 3 0 0 4 0 | 10 10 -50.9 10 
3 1 4 0 0 0 0 2 0 | 10 10 10 3.4 
3 4 3 0 1 0 4 0 0 | 10 10 32.9039 10 
0 1 1 1 2 2 0 0 0 | 10 10 10 8.5 
0 2 1 1 2 3 0 0 0 | 3.4 10 10 10 
0 3 2 1 2 4 0 0 0 | 3.4 10 10 10 
4 1 3 0 0 0 0 2 0 | -40.108 10 10 10 
0 3 1 1 3 0 0 0 1 | 10 10 10 -7.61604 
3 2 0 0 1 3 0 0 0 | 10 10 55.2427 10 
0 1 4 0 4 0 0 0 1 | 10 10 10 7.35244 
3 3 2 2 1 0 0 0 0 | 8.12218 10 10 -50.9 
3 0 0 1 2 0 1 0 0 | 10 -7.60832 10 10 
0 2 2 1 0 4 0 0 0 | 8.5 10 10 10 
0 3 1 4 1 1 0 0 0 | -0.403387 10 10 -54.5823 
4 4 2 1 0 2 0 0 0 | 8.5 9.18047 10 10 
0 3 1 2 2 4 0 0 0 | 3.4 10 10 10 
0 4 4 0 1 1 0 0 0 | -0.782059 8.5 10 10 
1 1 3 1 3 0 0 0 2 | 10 3.4 10 10 
1 3 4 1 1 0 0 0 0 | 25.869 10 10 10 
1 2 4 1 4 0 0 0 0 | 10 8.5 10 10 
0 1 2 0 2 0 0 0 4 | -50.9 32.3741 10 10 
4 0 1 1 3 0 3 0 0 | 8.5 10 10 10 
3 4 4 0 1 0 1 0 0 | 3.4 10 10 10 
1 1 1 3 0 0 0 0 1 | -49.9451 10 10 10 
1 1 0 2 4 0 3 0 0 | 10 3.4 10 10 
1 4 0 1 4 0 4 0 0 | 10 3.4 10 10 
1 1 1 0 4 2 0 0 0 | 10 10 13.462 10 
4 3 2 1 1 0 0 0 3 | 10 10 -50.9 10 
2 0 0 1 1 0 0 4 0 | 10 36.4105 10 10 
3 4 1 4 0 0 0 2 0 | 10 -52.8573 10 10 
3 4 0 1 0 0 0 4 0 | 10 8.87909 10 10 
3 4 1 1 0 0 0 3 0 | 10 10 10 34 
1 4 3 0 1 0 2 0 0 | 28.43 10 10 10 
0 2 1 2 2 3 0 0 0 | 10 10 10 9.68237 
3 4 3 0 1 0 2 0 0 | 10 10 53.0466 10 
3 2 0 2 1 0 0 4 0 | 10 10 10 -41.7965 
3 0 2 1 0 0 0 0 1 | 11.0943 10 10 10 
3 1 2 3 0 0 0 0 2 | 10 10 10 3.4 
0 1 3 0 2 4 0 0 0 | 10 12.7507 10 10 
0 0 1 2 3 0 0 0 4 | 10 10 10 18.4831 
0 1 4 2 0 3 0 0 0 | -50.1592 10 10 10 
3 1 0 2 4 0 3 0 0 | -50.9 10 10 10 
2 1 4 0 4 2 0 0 0 | 10 7 10 10 
0 1 1 2 0 0 0 3 0 | -80.5114 10 10 10 
2 3 0 1 4 0 2 0 0 | 3.4 12.1 10 10 
3 3 2 0 1 0 1 0 0 | 10 10 44.5968 10 
1 0 1 2 4 0 0 0 3 | 40.8591 -29.9825 10 10 
4 0 3 1 2 4 0 0 0 | 10 41.2022 10 10 
1 4 1 4 1 0 0 2 0 | 50.1871 10 10 10 
3 1 0 4 0 0 0 2 0 | 10 10 10 10.6339 
1 4 1 4 4 0 0 0 1 | 10 -42.7899 10 10 
3 1 4 0 4 0 1 0 0 | 10 10 10 10.0105 
0 0 0 4 1 0 0 0 2 | 10 10 10 -51.3111 
1 1 2 0 4 0 0 3 0 | 10 10 21.5332 10 
2 1 1 4 2 0 0 0 4 | 10 10 10 -22.559 
4 1 0 1 1 0 0 0 2 | 10 10 10 -55.6124 
0 4 1 2 3 0 0 0 4 | 10 10 10 3.4 
0 1 2 2 4 0 1 0 0 | 10 10 -45.8289 10 
0 1 0 4 3 0 0 1 0 | 10 12.182 10 10 
4 4 0 1 0 0 0 2 0 | 9.84194 10 10 10 
3 1 3 3 0 0 0 0 2 | -50.0411 10 10 10 
2 1 0 1 1 4 0 0 0 | 10 35.7854 10 10 
0 0 2 1 2 0 0 3 0 | 10 10 10 8.5 
0 0 2 1 3 0 0 2 0 | 10 10 10 3.4 
1 0 1 3 4 0 0 1 0 | 49.0575 10 10 3.4 
0 0 1 1 3 0 0 0 4 | 10 10 10 3.4 
4 0 2 2 1 0 1 0 0 | 10 -35.4719 10 10 
3 1 1 4 0 0 0 0 1 | -50.8423 -49.2545 10 10 
1 1 1 1 1 0 0 2 0 | 10 10 -56 10 
0 3 2 1 3 0 0 3 0 | 6.88695 10 10 10 
4 1 1 3 4 0 0 0 0 | 10 10 19.3706 10 
4 4 1 0 4 0 0 0 1 | 10.7204 10 10 10 
3 3 1 4 1 0 0 3 0 | 10 -52.6795 10 10 
4 4 3 0 1 0 0 0 0 | 10 8.5 10 10 
2 1 2 0 2 4 0 0 0 | 10 10 10 1.23075 
0 1 1 3 4 0 0 0 2 | 10 10 10 15.0655 
0 4 2 1 3 0 0 4 0 | 10 10 -50.9 10 
3 3 1 4 1 0 0 0 4 | 10 -49.1258 10 10 
2 1 0 2 3 0 0 1 0 | -42.9985 44.6113 10 10 
0 1 4 2 2 0 1 0 0 | 10 -3.62744 10 10 
3 2 0 2 1 0 2 0 0 | 10 23.238 10 10 
3 2 4 1 3 0 0 0 0 | 10 11.5818 10 10 
3 2 4 1 4 0 0 0 0 | 10 10 10 3.4 
0 0 3 1 4 0 0 0 2 | 10 10 10 13.9715 
4 1 0 2 1 0 0 0 4 | 10 10 9.91339 10 
4 3 0 3 1 0 0 0 3 | 0.976919 10 10 10 
3 0 1 1 2 0 0 4 0 | 10 10 -52.43 10 
3 0 3 3 1 0 1 0 0 | 10 -10.8526 10 10 
3 4 0 4 1 0 0 0 3 | 5.82127 6.70301 10 10 
4 0 4 3 1 0 1 0 0 | 10 10 8.7698 10 
3 1 4 3 2 0 0 0 0 | 10 10 10 5.78893 
1 0 2 1 2 0 0 2 0 | 10 10 -50.9 10 
3 0 4 4 1 0 0 0 2 | 10 10 10 -52.43 
3 1 4 0 0 0 0 0 1 | 10 20.0932 10 10 
2 4 0 4 1 0 0 2 0 | 10 10 10 -51.638 
1 0 0 0 1 0 0 1 0 | 10 13.1565 10 10 
3 4 1 4 1 0 4 0 0 | 10 10 36.5469 10 
1 2 1 1 0 0 0 4 0 | 67.3843 10 -45.822 10 
0 1 2 3 4 0 0 0 2 | 10 -7.84612 10 10 
1 0 4 1 4 0 0 2 0 | 10 10 -51.999 10 
3 2 3 1 0 1 0 0 0 | 10 13.6142 10 10 
2 1 4 2 4 0 0 0 3 | 10 10 10 7.965 
0 0 1 2 3 0 0 3 0 | 10 -44.6145 10 10 
1 3 1 2 2 0 4 0 0 | 10 -50.9 10 10 
1 4 0 2 1 0 3 0 0 | 7 10 10 10 
3 1 2 0 4 0 0 2 0 | -43.4515 10 10 10 
1 1 2 0 2 0 0 1 0 | 10 9.58803 10 10 
1 3 4 4 1 0 0 0 0 | 10 8.5 10 10 
4 4 1 4 0 0 0 0 2 | 10 -43.1677 10 10 
4 1 3 0 0 0 0 0 2 | -51.7839 10 10 10 
4 2 0 1 1 0 0 0 3 | 10 10 -56 10 
3 1 4 0 3 0 0 0 2 | -53.8515 10 10 10 
2 0 4 1 4 0 0 0 2 | 10 36.4392 10 10 
3 3 1 0 0 0 0 2 0 | 33.8639 10 10 3.4 
0 0 3 1 4 0 0 2 0 | 10 10 10 3.4 
2 0 3 3 1 0 0 0 2 | 10 31.4716 10 10 
1 0 2 3 1 3 0 0 0 | 10 10 15.3196 10 
4 1 2 3 0 3 0 0 0 | 10 10 30.9667 10 
0 1 3 3 0 2 0 0 0 | 10 3.4 10 10 
4 3 1 1 4 0 0 0 3 | 10 10 10 24.9655 
1 0 4 1 3 2 0 0 0 | 10 3.4 10 10 
3 1 4 4 1 0 1 0 0 | 10 10 39.1806 10 
1 4 1 0 1 0 0 0 3 | 41.7265 10 10 10 
0 2 4 1 2 0 0 0 1 | 10 29.9727 10 10 
4 4 0 1 4 0 0 0 1 | 10 10 10 26.2675 
1 3 4 3 1 0 0 0 0 | 10 10 15.6016 10 
4 2 0 1 1 1 0 0 0 | 10 15.4001 10 10 
1 1 1 1 1 0 0 4 0 | -28.0248 10 10 10 
2 1 4 0 1 0 0 0 3 | 10 10 10 -50.6151 
4 2 1 0 4 0 0 0 3 | 10 10 8.5 10 
0 2 1 1 4 0 0 0 3 | 10 10 10 22.8342 
1 2 0 1 0 0 0 0 4 | 10 12.0847 10 10 
1 0 2 1 1 0 0 0 2 | 37.0638 10 10 10 
0 1 1 2 4 0 0 4 0 | 10 10 10 9.47899 
2 3 3 1 4 0 0 0 0 | 10 34.5405 10 10 
0 1 4 1 0 0 0 2 0 | -51.3909 9.49669 10 10 
2 1 3 1 3 3 0 0 0 | 10 41.5414 10 10 
0 3 4 1 0 0 3 0 0 | 10 10 -50.89 10 
4 2 4 1 0 4 0 0 0 | 10 10 10 37.2878 
3 1 4 0 1 0 0 0 4 | -53.1998 10 10 10 
2 3 1 2 0 0 0 0 2 | 31.4973 10 10 10 
2 2 3 1 0 0 1 0 0 | 10 10 -53.1588 10 
4 0 1 1 3 0 0 0 1 | 12.8193 10 10 10 
3 0 3 0 1 0 0 0 3 | 10 10 7 10 
3 1 3 0 4 0 0 0 1 | 10 10 12.1 10 
1 1 3 4 3 0 0 0 0 | -50.9 8.5 16.6556 10 
0 1 1 4 1 0 0 1 0 | -47.9584 10 10 10 
1 4 1 2 0 1 0 0 0 | 10 -45.1594 10 10 
1 1 3 4 0 0 2 0 0 | 10 10 10.8946 10 
0 4 2 1 1 0 4 0 0 | 10 10 -54.2327 10 
1 0 2 0 1 0 0 3 0 | 10 10 10 -53.4594 
4 1 0 1 1 3 0 0 0 | -54.266 10 10 10 
1 2 1 4 0 0 0 3 0 | 10 10 10 17.6106 
3 3 1 4 2 0 0 0 0 | 8.97051 -50.219 36.9063 10 
4 1 1 2 0 0 0 1 0 | -41.7196 -46.6289 -9.31224 10 
2 1 3 2 0 0 0 0 2 | 10 65.2155 10 10 
0 4 3 1 0 0 4 0 0 | 7.19389 10 10 10 
4 0 0 4 1 0 3 0 0 | 10.1126 10 10 10 
1 2 1 1 0 4 0 0 0 | 10 10 10 24.1502 
1 2 1 0 1 1 0 0 0 | -4.63674 10 10 -54.1842 
1 0 1 2 2 0 2 0 0 | 10 10 10 38.6847 
4 2 0 1 2 1 0 0 0 | 10 10 -40.074 10 
1 4 2 1 0 0 3 0 0 | 34.0423 10 10 10 
3 4 1 0 4 0 0 2 0 | 10 -27.0582 10 10 
2 4 4 0 1 0 0 1 0 | 10.0157 10 10 10 
3 0 1 3 1 1 0 0 0 | 10 10 12.5096 10 
2 1 4 0 4 0 0 0 1 | -42.3836 59.6014 10 10 
3 1 0 1 3 0 0 2 0 | -40.4589 10 10 10 
3 1 1 0 1 3 0 0 0 | -53.6814 10 10 -50.9546 
0 1 0 2 2 2 0 0 0 | -50.9 10 10 10 
3 0 4 2 1 3 0 0 0 | 18.0664 9.7665 10 10 
0 1 2 2 1 4 0 0 0 | 10 10 10 -50.9 
2 3 1 2 2 0 0 0 0 | 11.0819 10 10 10 
1 0 1 4 4 0 0 3 0 | 40.9847 -42.9758 10 10 
0 3 1 2 4 0 3 0 0 | 10 10 10.62 10 
4 0 1 0 3 1 0 0 0 | 10 10 22.0251 10 
0 3 3 0 1 4 0 0 0 | 10.6148 9.04422 10 10 
0 4 2 1 4 0 1 0 0 | 13.1457 10 10 10 
0 4 3 1 0 0 0 0 2 | 10 10 10 9.6372 
4 0 3 2 1 0 2 0 0 | 10 10 10 -31.7472 
2 3 0 1 0 0 0 2 0 | 10 10 -51.4291 10 
4 1 2 1 3 0 0 4 0 | 10 10 10 43.9634 
4 0 1 2 4 0 0 3 0 | 6.56271 10 10 10 
4 0 2 2 1 0 0 0 2 | 10.1511 10 10 10 
3 1 0 3 0 0 0 0 2 | 10 18.9735 10 10 
2 0 4 0 1 3 0 0 0 | 10 10 10 -47.8489 
1 1 3 1 3 3 0 0 0 | 10 10 10 17.7809 
3 2 3 0 1 0 2 0 0 | 10 10 25.9324 10 
3 0 2 3 1 0 1 0 0 | 13.7281 10 10 10 
2 1 1 4 1 0 0 3 0 | 10 -54.572 10 10 
1 2 0 2 1 0 3 0 0 | 10 10 10 -53.363 
4 1 1 0 3 0 0 0 2 | 10 -38.9667 10 10 
3 2 4 2 1 0 0 0 0 | 10 15.3363 10 10 
2 2 1 4 3 0 4 0 0 | 10 10 24.0311 10 
0 3 4 0 1 0 0 4 0 | 11.106 10 10 10 
0 3 1 2 4 0 2 0 0 | 10 10 10 7.88767 
0 1 3 2 3 0 0 0 1 | 10 3.4 10 10 
4 3 1 3 0 0 0 0 3 | 9.04577 -50.587 10 10 
2 0 1 1 0 2 0 0 0 | 8.5 -50.9 10 10 
1 2 1 1 0 0 0 0 4 | 67.7002 10 -51.9964 10 
0 0 4 4 1 0 0 0 3 | 15.7179 10 10 10 
0 4 1 1 4 0 0 2 0 | 10 10 -52.0226 10 
3 1 0 1 0 0 2 0 0 | 10 10 10 10.0622 
1 1 2 3 0 0 1 0 0 | 10 -5.46344 10 10 
0 3 2 0 1 0 3 0 0 | 13.227 8.7857 10 10 
0 3 1 3 4 0 4 0 0 | 10 10 10 31.7216 
4 1 1 0 2 0 0 1 0 | 10 -48.8528 10 10 
1 3 1 0 2 0 0 0 4 | 39.7195 10 10 10 
0 1 2 4 0 0 1 0 0 | 10 10 8.16398 10 
