4 2 2 2 1 0 3 0 0 | 12.9052 10 10 10 
3 2 2 1 1 0 0 0 4 | 16.6152 10 10 10 
4 2 1 3 3 0 0 4 0 | 10 10 10 31.3086 
3 4 4 4 1 0 0 2 0 | 4.43034 10 7 10 
0 4 2 1 0 3 0 0 0 | -21.3946 -2.94245 -74.9089 -5.90902 
3 1 0 4 2 0 0 2 0 | -52.1281 9.22573 36.3159 9.83658 
3 1 2 3 1 0 0 0 3 | -50.5188 3.39773 12.94 10 
0 2 1 1 4 4 0 0 0 | 1.85167 -54.0134 -51.8892 23.7767 
3 2 1 1 2 0 0 2 0 | -24.1647 -45.2064 10 10 
2 0 1 0 4 3 0 0 0 | 16.2809 10 10 9.73867 
2 1 3 1 2 3 0 0 0 | 10 20.2491 10 10 
4 1 3 0 2 0 0 0 1 | -50.27 6.91183 3.4 -10.2287 
1 2 4 1 1 1 0 0 0 | 20.2326 10 -48.0433 10 
3 1 0 3 3 0 4 0 0 | -49.9821 5.61051 62.5533 10 
2 1 0 0 0 0 2 0 0 | -34.8885 27.4638 -0.117896 0.955091 
3 1 0 3 4 0 0 2 0 | -53.8898 8.90374 8.27264 10 
0 0 3 0 1 0 0 3 0 | 7.80888 -3.23841 -3.8866 -78.9432 
3 2 1 4 1 4 0 0 0 | 9.17034 -52.9305 5.88304 -47.5945 
4 4 1 3 0 0 4 0 0 | 8.13936 -52.7408 9.72078 53.3597 
0 2 2 4 1 0 1 0 0 | -20.0148 -17.0711 0.727836 -52.6506 
2 1 3 0 2 0 0 3 0 | -43.3272 23.2958 5.729 2.68049 
1 0 0 3 1 2 0 0 0 | 7.96811 3.4 18.3005 -52.8621 
0 3 1 2 4 0 4 0 0 | 3.20427 -50.9 -32.6178 0.669418 
3 1 3 0 1 0 4 0 0 | -46.7615 9.18795 48.7375 -42.8098 
1 1 2 2 0 2 0 0 0 | -51.6736 7.33401 0.0513259 6.44915 
0 4 4 4 1 3 0 0 0 | -1.60616 0.788363 -0.241022 -49.8672 
1 3 1 2 2 0 3 0 0 | 46.1393 -52.1554 10 10 
4 2 1 1 0 0 0 3 0 | 4.60572 -53.5481 -46.6334 37.6461 
3 1 1 3 2 0 0 0 3 | 10 10 -27.2865 10 
4 1 2 4 3 0 0 0 1 | 10 10 11.5659 10 
0 3 2 1 4 0 0 0 3 | 5.51245 3.95698 -52.4535 5.22265 
4 1 2 3 0 3 0 0 0 | -51.2237 8.68283 9.62258 37.9478 
4 2 1 3 0 0 2 0 0 | 8.5 10 10 43.0204 
3 4 3 3 1 2 0 0 0 | 5.44222 3.4 42.1753 10 
2 0 2 0 1 0 0 0 2 | 5.21479 1.15369 4.58114 -43.6276 
3 2 1 4 2 0 0 0 1 | -23.8323 -49.7055 19.4134 10 
0 4 4 1 1 1 0 0 0 | 3.09643 8.5 -35.8176 -49.9991 
3 0 0 1 0 2 0 0 0 | 3.52228 3.71251 -52.6229 4.44202 
1 0 4 4 1 0 0 1 0 | 54.9772 10 10 -38.9654 
3 2 2 4 1 0 4 0 0 | 10 10 52.4329 10 
1 2 2 4 1 0 0 2 0 | 10.4209 10 8.5 10 
1 4 1 4 2 0 0 0 4 | 81.4805 10 10 8.8872 
4 1 1 0 1 0 0 0 2 | -49.7904 -51.7796 1.26919 -51.6166 
1 1 2 3 1 3 0 0 0 | -51.665 8.5 10 10 
3 1 0 0 3 4 0 0 0 | 10 10 48.9181 10 
0 1 1 1 2 2 0 0 0 | -132.321 -122.461 -124.21 -124.081 
0 1 4 2 1 0 0 0 4 | -47.8821 -29.1912 -2.47979 -49.6383 
4 4 1 1 4 0 0 0 0 | -0.790397 -72.5194 -58.4696 6.33212 
0 2 2 1 3 0 0 2 0 | -6.76111 -40.8038 -52.1826 -4.13727 
2 3 3 0 1 4 0 0 0 | 3.4 33.4617 10 10 
3 0 2 3 1 1 0 0 0 | -5.73259 9.27706 55.2769 10 
4 3 1 1 4 0 0 0 3 | 8.11992 -49.4129 -44.2563 13.9289 
0 4 1 2 1 0 3 0 0 | 4.48087 -48.3777 -18.0239 -65.3853 
2 0 0 3 1 0 0 1 0 | 8.16639 42.2575 -4.94111 10 
2 0 4 1 3 0 0 2 0 | 5.93255 53.7278 10 10 
1 4 2 4 1 0 1 0 0 | 43.5787 10 10 -48.0465 
4 0 1 4 3 0 2 0 0 | 10 10 10 17.0517 
3 1 0 2 2 0 0 0 3 | 10 13.9385 10 10 
3 1 3 3 0 0 0 0 3 | -47.2628 4.60917 62.1489 4.77707 
3 2 1 0 1 0 0 0 3 | -3.63206 -57.1521 9.69892 -42.8301 
1 0 1 3 3 0 0 4 0 | 46.4447 10 10 10 
0 2 4 1 0 0 0 0 3 | -1.77484 -1.63979 -52.6144 -2.23596 
4 4 0 2 1 3 0 0 0 | 5.51 3.79975 3.99113 -47.3866 
0 1 4 1 0 0 0 0 2 | -83.7364 30.8218 -50.0494 -13.4458 
0 1 4 4 1 0 0 2 0 | -48.9101 -2.90845 13.9193 -55.8657 
1 1 3 4 0 0 2 0 0 | -50.9 3.4 2.26583 -0.844322 
2 0 1 1 0 0 0 0 3 | -1.75626 -50.576 -43.3449 11.0465 
3 0 1 3 2 0 3 0 0 | 10 -53.4681 10 10 
1 1 2 3 2 0 0 0 0 | -28.4791 -11.0453 -26.2801 -30.1095 
2 0 0 1 1 2 0 0 0 | 3.4 53.312 -28.3093 -64.1388 
3 1 4 0 3 3 0 0 0 | -51.6729 8.6977 52.2852 9.84591 
2 1 4 1 3 0 0 3 0 | 10 18.4655 10 10 
2 3 1 2 2 0 0 0 0 | -21.9303 -56 -0.698984 -20.2129 
0 2 1 3 3 1 0 0 0 | -35.7834 -51.9781 -22.3295 -16.9944 
4 0 3 1 3 0 0 0 2 | 9.41766 -17.8317 -38.66 60.0459 
2 1 2 1 0 0 1 0 0 | -50.9 -8.9 -51.435 4.67622 
3 1 4 1 4 0 0 2 0 | -50.4265 5.47483 -50.4918 9.13465 
2 4 1 4 3 2 0 0 0 | 10 10 10 15.2106 
4 1 0 1 2 0 4 0 0 | -48.8488 7.67854 -38.0551 -19.5962 
3 4 1 4 2 0 0 0 4 | 10 10 10 3.4 
0 3 1 1 4 0 0 0 1 | 4.05268 -48.622 -49.383 -9.06433 
3 1 0 4 4 0 0 0 3 | 10 10 49.0438 10 
2 1 1 1 4 0 4 0 0 | -43.1992 -46.4479 -56.6591 10 
3 4 1 1 4 0 0 0 1 | 10 -51.9263 10 10 
2 1 3 1 1 0 0 4 0 | -45.2101 9.37922 -56 10 
0 1 0 2 1 0 2 0 0 | -51.5479 -10.2231 -30.7924 -81.3429 
1 3 2 1 2 0 1 0 0 | 22.8823 10 -55.0223 10 
2 1 3 0 0 0 4 0 0 | 10 10 10 11.6303 
2 0 4 1 1 0 3 0 0 | 9.12937 54.8764 10 10 
3 0 1 4 1 0 0 3 0 | 9.26163 -55.5448 84.6117 10 
3 0 4 1 2 0 1 0 0 | 9.36001 10 10 8.30007 
2 0 0 2 1 0 0 0 2 | 5.24019 52.075 10 -50.9 
2 1 1 3 3 0 0 0 4 | -52.8181 10 10 10 
0 0 1 3 3 0 0 0 1 | 1.66454 -51.6117 -24.6288 -26.8619 
4 0 2 1 0 0 4 0 0 | 9.62062 8.97592 -40.9455 52.2207 
3 1 4 3 2 0 0 0 0 | -51.1709 -5.03772 -3.16975 23.0995 
3 0 2 3 1 0 0 0 2 | 9.02195 -1.63066 53.665 10 
0 1 4 4 1 0 3 0 0 | -49.7156 -17.6801 3.46609 -52.6643 
2 2 3 1 0 0 2 0 0 | 10.0032 8.4457 -49.391 8.47137 
3 4 3 0 1 0 1 0 0 | 9.75134 1.94058 52.9625 10 
2 3 2 0 1 0 4 0 0 | 8.81234 11.3604 10 -50.5736 
3 2 0 1 1 0 2 0 0 | -57.5244 4.21191 -51.3301 -45.2806 
3 1 2 1 4 0 0 3 0 | -57.0773 10 10 9.23482 
3 0 4 1 0 0 1 0 0 | 3.28028 -13.2083 -55.8315 10.4942 
1 0 1 4 2 0 0 3 0 | 48.3977 10 10 3.50942 
1 4 1 4 1 0 0 3 0 | 17.7067 10 4.31644 10 
3 2 4 1 4 0 0 0 0 | -5.84162 3.77108 -52.2475 2.68916 
4 0 2 3 1 0 1 0 0 | 0.845955 -11.7544 0.929511 -24.2784 
4 0 2 1 3 2 0 0 0 | 2.22552 2.8 -33.057 47.5384 
4 3 2 0 1 0 1 0 0 | 30.1252 10 10 10 
4 4 1 2 0 0 4 0 0 | 8.97589 -47.897 4.35287 49.6886 
0 1 3 2 4 0 0 0 1 | -50.2227 0.164384 -24.981 -5.56507 
2 1 1 0 2 0 3 0 0 | -49.4006 -50.9 3.15337 16.071 
2 1 3 4 3 0 0 0 0 | -39.3843 32.5208 -35.3204 2.0283 
2 1 2 0 3 0 4 0 0 | 10 10 20.2185 10 
4 1 2 0 2 0 0 3 0 | 10 10 10 29.0012 
0 4 0 0 1 0 0 0 0 | -9.77486 7.97325 -4.25026 -102.014 
1 0 1 4 1 0 0 0 4 | 46.949 10 10 10 
4 2 3 1 3 0 0 2 0 | 10 10 10 19.9779 
3 0 2 3 1 4 0 0 0 | 5.87004 9.95739 55.2407 10 
0 4 1 4 1 1 0 0 0 | -5.60179 -42.5102 21.3984 -52.8953 
0 1 1 1 0 0 0 0 3 | -67.3612 -66.5433 -61.4654 -15.1291 
3 1 4 0 3 0 2 0 0 | -52.1573 6.12397 49.4776 9.88139 
3 3 2 3 1 0 0 2 0 | 10 10 10 -40.1995 
1 0 1 1 1 0 4 0 0 | 28.9468 10 10 10 
4 3 0 1 3 0 3 0 0 | 3.89522 3.4 -38.475 64.2858 
0 4 1 2 1 0 4 0 0 | -0.0191183 -46.426 -17.6423 -45.617 
2 4 4 0 1 0 0 2 0 | 4.65879 7.00332 9.04987 -53.0281 
0 2 0 0 1 1 0 0 0 | -17.3477 0.638223 -4.24396 -93.4146 
2 4 4 0 1 0 0 4 0 | 10 10 15.3292 10 
3 1 4 0 0 3 0 0 0 | 10 10 57.3854 10 
3 2 1 4 0 0 0 3 0 | 9.90692 -52.0932 46.0826 10 
0 3 1 1 4 0 0 2 0 | 9.73531 -42.7395 -53.5188 -0.167947 
0 1 0 3 4 0 0 0 2 | -49.8801 0.730406 -20.5433 -16.9691 
1 0 1 1 4 0 0 0 1 | 16.9325 -50.5351 10 -5.60488 
0 1 0 2 2 3 0 0 0 | -50.0136 0.606571 -5.43414 -80.5177 
2 2 1 0 1 0 0 0 4 | 9.94623 10 10 -45.9325 
1 2 1 2 0 1 0 0 0 | -3.6339 -41.0234 -5.03472 10 
3 2 3 0 1 1 0 0 0 | -0.198767 9.80142 59.2167 10 
4 3 3 1 4 0 1 0 0 | 11.9656 -2.75001 10 10 
1 3 4 1 3 0 0 0 0 | 25.1937 3.4 10 10 
0 4 2 1 0 2 0 0 0 | -4.19879 -49.7227 -51.8663 5.33945 
4 2 3 1 1 0 0 0 0 | -73.553 -13.1628 -82.9922 -70.9612 
4 4 3 1 4 0 0 0 0 | 4.25224 7.5373 10 33.367 
1 0 4 1 3 0 0 0 1 | 44.2874 8.72498 10 10 
1 0 1 3 3 4 0 0 0 | 28.633 10 10 10 
2 0 4 1 4 4 0 0 0 | 3.4 55.9597 -48.8415 10 
4 0 4 3 1 0 3 0 0 | 10.395 10 10 10 
3 1 0 4 2 3 0 0 0 | 10 10 51.9409 10 
0 1 2 4 0 0 0 3 0 | -80.1686 30.5342 -10.1412 -4.42962 
2 3 3 3 1 0 0 0 0 | 6.03024 73.9381 -13.716 -43.3416 
4 0 2 3 1 1 0 0 0 | -7.81487 1.69628 4.12371 -46.9424 
4 2 1 0 0 0 4 0 0 | 8.56704 -50.4534 6.46832 48.297 
3 2 3 1 0 0 1 0 0 | 6.32627 -0.350063 -52.5117 10 
0 4 4 2 1 0 0 4 0 | 10 10 8.5 10 
2 0 2 1 4 0 0 0 3 | 5.30534 10 -49.3 10 
1 0 3 1 2 0 1 0 0 | 36.7591 10 -47.4011 10 
1 2 1 0 1 1 0 0 0 | -0.671836 -38.749 0.773769 -50.0513 
3 4 1 4 0 0 4 0 0 | 7.89845 -40.4283 36.3286 10 
4 1 0 4 3 0 4 0 0 | -47.187 8.64328 5.2974 10 
0 1 2 2 1 0 3 0 0 | -74.9258 -58.19 -61.9377 -77.1662 
1 1 1 0 1 0 0 0 3 | -52.2719 -47.2767 -3.85108 -52.2055 
2 1 4 4 0 0 0 2 0 | -15.9941 69.9065 17.237 10 
3 1 0 1 2 3 0 0 0 | -49.2889 3.4 10 10 
3 1 0 2 3 0 0 1 0 | -49.285 6.97117 -8.89904 9.2422 
3 1 0 1 1 2 0 0 0 | -48.3975 10.2594 -35.8945 10 
2 1 2 1 0 0 0 4 0 | -43.9677 -66.5181 -50.1568 8.91804 
1 0 1 2 1 0 0 4 0 | 36.5818 -28.7637 10 10 
1 0 2 1 0 0 0 3 0 | 54.227 10 10 6.91125 
1 4 1 4 3 0 0 0 0 | 48.8778 -27.8045 1.4972 1.68578 
1 4 1 4 1 0 0 0 4 | 25.9957 10 10 10 
4 3 1 1 4 0 0 3 0 | 4.48985 -56.3516 -41.9346 36.9758 
2 0 3 1 4 0 0 0 3 | 10 25.9714 10 10 
0 1 1 1 1 0 0 4 0 | -162.597 -184.787 -163.412 -113.135 
2 4 1 0 4 0 2 0 0 | 8.655 -52.5994 6.61605 10 
2 1 2 1 1 2 0 0 0 | 10 17.596 10 10 
4 2 1 0 2 0 0 0 0 | -12.0891 -65.8732 31.192 -32.7658 
1 0 1 3 4 2 0 0 0 | 9.51389 -46.1861 4.88866 6.87228 
3 0 4 1 4 0 0 0 1 | 7.77034 6.9625 -44.7263 -9.3442 
1 2 3 1 2 0 0 3 0 | 10 10 10 8.5 
2 1 0 0 4 4 0 0 0 | -50.8805 55.2391 10 10 
0 0 3 3 1 0 0 0 0 | 3.90866 -19.9809 -5.18434 -98.1735 
2 1 3 4 2 0 0 1 0 | -48.4932 35.78 10 10 
0 0 1 4 2 0 0 0 3 | -1.59854 -49.5625 1.73806 -36.4029 
0 1 0 4 4 0 2 0 0 | -48.6002 0.0837402 -0.250173 5.27902 
4 1 0 2 4 2 0 0 0 | 10 10 10 46.5728 
1 0 2 1 0 2 0 0 0 | 19.7164 5.8706 -68.1832 4.52063 
0 0 1 1 1 0 0 2 0 | 1.82279 -51.0057 -51.8514 -56 
0 1 2 2 3 0 0 0 1 | -42.8805 -12.6193 -56.9583 -40.1234 
4 0 1 2 1 0 4 0 0 | 4.55121 10 9.26046 10 
4 3 3 1 2 0 1 0 0 | 3.4 10 10 10 
4 4 4 0 1 2 0 0 0 | 10 9.28401 10 10 
4 0 1 3 2 1 0 0 0 | 10 10 10 52.8354 
0 3 1 3 1 0 0 2 0 | 10.707 -61.431 -23.2047 -45.0884 
4 4 0 1 1 0 0 0 4 | 3.56195 4.60739 -53.5603 -50.9 
0 0 1 4 1 0 0 0 4 | 10.3801 -44.7775 -16.5611 -50.9 
0 2 0 1 4 3 0 0 0 | 3.4 38.1393 -51.766 2.31896 
2 1 0 1 2 0 0 0 3 | -41.7526 41.35 10 0.888148 
2 1 4 0 4 0 1 0 0 | -48.7138 21.0638 9.27385 10 
3 0 4 1 3 3 0 0 0 | 3.34138 8.51837 -52.2218 5.90971 
1 4 1 3 0 2 0 0 0 | 40.0105 -42.1866 2.35419 5.24198 
0 3 1 2 1 0 0 3 0 | -34.4279 -52.7066 -19.816 -48.5184 
1 0 1 3 1 0 0 4 0 | 31.1481 -44.8192 10 10 
0 2 4 2 1 0 0 1 0 | -24.2528 -2.93092 -20.76 -51.7076 
2 3 4 0 1 2 0 0 0 | 8.5 48.5239 10 10 
3 1 3 0 1 0 1 0 0 | -50.6295 -1.06982 44.7622 10 
3 0 4 1 1 4 0 0 0 | 2.58164 8.55342 -54.2338 -56.0868 
4 2 0 1 0 1 0 0 0 | 0.518535 3.4 -35.1699 48.0822 
3 1 1 1 3 0 0 3 0 | 10 -50.4137 10 10 
1 3 1 1 4 0 0 0 1 | 9.41846 -43.6531 -43.7246 10 
1 1 1 4 4 0 0 0 0 | -40.8937 -48.348 5.10101 -27.028 
0 1 2 1 4 3 0 0 0 | -49.9948 -55.2537 -37.0498 -2.02097 
0 0 4 0 1 0 3 0 0 | 1.9837 -3.95486 -3.86669 -83.9871 
0 1 0 3 4 0 3 0 0 | -50.9 1.59534 -10.9852 -20.2988 
1 4 0 1 2 1 0 0 0 | -4.51842 3.4 -34.89 11.2843 
2 1 3 4 0 0 0 1 0 | 10 83.6901 10 10 
0 1 3 1 4 2 0 0 0 | -50.9 22.5366 -46.8194 0.290812 
1 3 1 0 1 0 0 0 0 | 17.9576 -94.905 0.79669 -95.389 
2 1 2 0 2 0 0 0 0 | -94.8759 -15.3497 -3.92889 -10.548 
4 1 4 1 0 0 1 0 0 | -60.0314 -1.20526 -48.6267 9.91032 
3 0 3 1 1 1 0 0 0 | -8.42094 -40.6749 -76.7968 -49.4937 
0 2 1 1 3 0 0 2 0 | -0.982482 -48.4972 -51.6597 -1.18894 
1 2 1 0 1 0 0 0 3 | -13.1646 -46.8526 8.91769 -51.1416 
3 0 0 4 1 0 0 0 3 | 9.75792 9.0846 63.9677 10 
1 2 0 0 1 0 1 0 0 | 64.0841 10 8.71329 10 
2 1 4 0 1 4 0 0 0 | -50.9 41.2163 1.09844 -44.8142 
1 0 1 2 4 0 0 0 1 | 49.7557 10 10 -10.2846 
0 1 3 3 3 0 0 2 0 | -50.9 28.6098 -12.0188 5.63439 
0 3 1 4 3 1 0 0 0 | 8.03984 -50.9 2.64646 -1.71575 
3 0 4 1 0 0 0 0 1 | 7.18118 27.3709 -51.2959 0.655618 
2 0 4 1 4 3 0 0 0 | 7.66 7 -71.0622 1.09678 
0 4 1 3 1 2 0 0 0 | -5.70363 -45.542 2.84654 -52.7347 
4 0 1 2 0 0 4 0 0 | 8.98548 -52.1945 6.19849 52.3248 
3 3 1 3 1 1 0 0 0 | -8.54324 -47.793 50.3365 10 
0 0 1 3 4 0 0 1 0 | 11.8755 -48.7528 -5.86096 -18.1173 
0 1 0 3 3 0 0 0 4 | -51.4103 -2.08277 23.8083 -0.255915 
4 2 1 3 3 0 0 2 0 | 42.9816 -52.8443 10 10 
4 2 2 1 4 0 4 0 0 | 10.2647 10 10 10 
3 0 2 1 1 0 1 0 0 | 7.55458 -58.8648 -50.4995 -52.2899 
1 0 2 0 1 0 4 0 0 | 57.2592 10 10 10 
2 4 1 0 1 0 0 0 3 | 10 10 8.73299 10 
2 1 2 0 3 3 0 0 0 | -50.9 52.9357 10 10 
1 3 0 1 4 0 3 0 0 | 35.463 10 10 8.11036 
1 0 2 1 4 0 3 0 0 | 10 10 -47.3915 10 
0 3 3 0 1 0 0 3 0 | -1.99024 -2.94424 15.4616 -52.8664 
3 0 1 3 0 0 2 0 0 | 10 10 54.0657 10 
3 4 1 4 4 0 0 0 0 | 3.4 -45.3288 53.1036 6.99668 
1 0 2 4 1 0 3 0 0 | 44.7931 10 10 10 
0 1 4 4 1 3 0 0 0 | -51.4585 10.0241 0.790359 -51.7073 
0 3 2 1 4 0 1 0 0 | 3.98758 -5.00293 -35.0311 3.05505 
0 3 1 3 0 0 0 0 4 | 11.828 -47.1151 -2.66312 1.34876 
1 2 1 1 0 0 2 0 0 | 49.7035 -43.3347 10 10 
2 0 1 4 0 2 0 0 0 | 3.4 -50.9 4.96498 5.41883 
0 2 0 2 1 3 0 0 0 | -20.0177 1.19548 0.69223 -56.4056 
0 2 0 1 4 4 0 0 0 | 0.535078 0.739022 -77.4358 3.56706 
4 1 0 3 2 0 1 0 0 | -24.4019 -5.81947 13.1823 10 
0 4 2 0 1 0 0 3 0 | -0.157267 -3.45796 5.4839 -51.084 
2 1 1 2 3 0 0 0 0 | -65.4096 -54.7556 -90.0447 -5.6997 
2 2 1 0 2 0 0 0 3 | 10 -43.9395 10 10 
4 3 1 4 0 2 0 0 0 | 8.10998 -50.9 8.87232 44.0976 
1 1 3 4 0 0 0 0 0 | -86.1148 4.34432 -9.33561 -16.0525 
3 3 1 3 4 4 0 0 0 | 10 10 41.6809 10 
0 1 4 1 4 0 0 0 0 | -96.3082 -1.98692 -89.1856 -48.8572 
2 3 4 1 0 0 3 0 0 | 10 10 10 38.1722 
1 1 2 4 0 0 0 0 3 | -52.9234 5.0306 16.8446 6.09846 
4 1 0 3 0 4 0 0 0 | -52.3037 4.01671 0.998684 49.8897 
4 4 4 1 0 0 0 0 1 | 3.7607 13.2932 -48.6674 -5.84865 
4 3 1 2 3 0 0 0 0 | -8.43123 -53.7613 -7.92562 23.7115 
3 1 2 3 4 0 0 0 3 | 10 10 12.1 10 
2 1 1 0 1 3 0 0 0 | -48.5135 -56 9.63673 -54.1121 
2 0 2 0 1 0 0 1 0 | 8.31616 9.56501 -13.3654 10 
1 2 1 2 2 0 3 0 0 | 53.4235 10 10 -8.9353 
3 4 1 0 4 0 0 0 3 | 7.00439 -52.911 28.5147 8.5 
2 0 1 2 2 0 2 0 0 | 8.5 -54.865 5.23097 7.52253 
1 1 1 0 0 3 0 0 0 | -52.2338 -56 2.95789 17.9045 
1 2 1 1 3 0 0 4 0 | 19.5579 10 10 10 
3 1 3 1 4 0 0 0 2 | -60.9413 7.83465 10 10 
4 3 1 1 1 0 3 0 0 | -48.4721 10 -44.5008 10 
3 4 2 0 1 0 0 1 0 | 0.794001 4.59184 -2.3515 -47.2976 
1 4 0 2 1 0 4 0 0 | 47.7484 3.4 5.68531 -53.8931 
4 1 0 2 1 0 0 3 0 | 10 21.354 10 10 
3 3 1 0 0 0 0 0 4 | 26.217 -76.2787 10 3.4 
0 4 1 1 2 2 0 0 0 | -31.21 -49.0832 -47.955 3.25293 
1 0 0 1 0 0 1 0 0 | 49.3385 10 -64.1679 14.5028 
3 1 0 3 3 0 1 0 0 | -50.8781 -6.35285 51.5497 10 
4 0 1 2 4 0 0 0 1 | 0.658948 -51.4908 5.51003 -14.5825 
0 1 0 2 0 0 0 0 1 | -73.3228 2.23374 -16.479 -9.56953 
0 2 1 3 0 0 0 4 0 | 10 10 10 10.9643 
3 1 3 2 1 0 0 0 0 | -60.2871 -47.5514 29.7081 -75.5313 
0 4 4 1 4 0 2 0 0 | 4.87398 -3.91168 -50.3911 2.38963 
3 4 0 1 3 0 4 0 0 | 10.8709 4.15825 -52.4205 4.85862 
