0 1 4 0 0 0 0 0 0 | -50.9 3.4 10 3.4 
0 3 0 1 0 0 0 0 0 | 3.4 10 10 3.4 
0 4 0 1 2 0 0 0 0 | 10 3.4 10 10 
1 0 1 1 0 0 0 0 0 | 7 10 10 10 
3 1 0 3 0 0 0 0 3 | 10 10 34 10 
0 4 1 0 3 0 0 0 0 | 8.5 10 10 3.4 
4 0 1 1 0 0 0 0 1 | 10 10 10 -14 
0 0 0 1 3 0 0 0 0 | 3.4 10 10 10 
0 0 3 0 1 0 0 2 0 | 10 10 10 -50.9 
0 4 1 0 2 0 0 0 0 | 10 10 10 3.4 
1 0 1 0 0 0 0 0 0 | 10 10 8.5 10 
1 2 1 0 3 0 0 0 0 | 10 10 10 3.4 
0 4 0 1 3 0 0 0 0 | 3.4 8.5 10 10 
0 1 0 4 0 0 0 0 0 | 10 10 3.4 10 
4 0 1 0 4 0 0 0 0 | 8.5 10 10 10 
0 0 1 1 3 1 0 0 0 | 10 10 10 3.4 
0 3 1 1 0 0 0 0 0 | 10 -50.9 10 10 
0 1 0 0 0 0 2 0 0 | 10 10 10 3.4 
0 1 4 0 2 0 0 0 0 | 10 10 10 5.86 
3 0 1 0 4 0 0 0 0 | 8.5 10 10 10 
3 1 0 0 2 0 0 0 0 | -50.9 3.4 10 10 
3 0 1 0 3 0 0 4 0 | 3.4 10 10 10 
0 1 0 4 1 0 0 0 0 | 10 10 10 -56 
4 0 4 3 1 0 0 0 0 | 10 10 10 -56 
0 3 0 1 4 0 0 0 0 | 10 10 -50.9 10 
0 4 0 1 4 0 0 0 0 | 3.4 10 10 10 
2 2 0 1 3 0 0 0 0 | 3.4 10 10 10 
0 3 1 0 0 0 0 0 0 | 8.5 -50.9 10 3.4 
3 0 1 0 0 0 0 0 0 | 3.4 -50.9 10 10 
3 1 0 1 3 0 0 0 0 | -56 10 10 10 
0 1 3 3 0 0 0 0 0 | -56 10 10 10 
0 0 1 0 3 0 0 0 1 | 10 -56 10 10 
0 0 1 0 2 2 0 0 0 | 10 10 8.5 10 
0 4 0 1 0 0 0 0 0 | 8.5 3.4 10 10 
0 0 0 1 0 0 0 0 0 | 10 3.4 10 10 
0 4 1 0 0 0 0 0 0 | 3.4 -51.665 10 10 
0 1 2 2 0 0 0 0 0 | 10 3.4 10 10 
3 3 1 0 1 0 0 0 0 | 10 10 7 10 
4 1 0 0 0 0 0 0 0 | -51.665 10 3.4 10 
0 0 1 4 0 0 0 0 0 | 8.5 -50.9 8.5 10 
2 1 0 1 0 0 0 0 0 | 10 10 -50.9 10 
0 1 4 0 1 0 0 0 0 | 10 10 8.5 10 
0 0 3 1 1 0 0 0 0 | 10 10 -56 10 
0 0 4 4 1 0 0 0 0 | 3.4 3.4 10 10 
0 2 1 4 0 0 3 0 0 | 10 -50.9 10 10 
0 2 0 2 1 0 0 0 0 | 3.4 10 10 10 
0 2 1 0 0 0 0 0 0 | 3.4 -50.9 10 3.4 
0 1 0 1 1 0 0 0 0 | 10 10 -56 10 
3 0 3 1 1 0 0 0 0 | 10 10 10 -56 
0 4 0 1 1 0 0 0 0 | 8.5 10 10 -56 
2 1 0 4 1 0 0 0 0 | 10 10 3.4 10 
0 1 4 0 4 0 0 0 0 | -50.9 3.4 10 10 
0 1 0 0 0 0 0 0 0 | -50.9 8.5 3.4 3.4 
0 1 1 0 0 0 0 0 0 | -56 10 3.4 10 
0 4 1 4 0 0 0 0 0 | 3.4 10 10 10 
0 0 4 0 1 0 0 0 0 | 8.5 3.4 2.8 -50.9 
0 0 1 4 0 0 0 2 0 | 10 -50.9 10 10 
1 3 1 3 0 0 0 0 0 | 10 10 10 3.4 
0 1 0 1 0 0 0 0 0 | -50.9 10 10 3.4 
0 0 1 2 1 0 0 0 0 | 20.74 -56 10 10 
0 3 1 3 0 0 0 0 0 | 10 -56 10 10 
0 1 4 0 3 0 0 0 0 | 10 10 10 5.86 
4 3 0 1 1 0 0 0 0 | 10 10 -56 10 
0 3 0 0 1 0 0 0 0 | 8.5 3.4 8.5 -50.9 
0 0 1 0 3 0 0 0 0 | 8.5 10 8.5 3.4 
0 0 2 0 1 0 0 0 0 | 3.4 3.4 8.5 -50.9 
0 3 1 0 3 0 0 0 0 | 3.4 -50.9 10 10 
0 1 0 0 1 0 0 0 0 | -56 2.8 5.095 -56 
3 3 0 4 1 0 2 0 0 | 3.4 10 10 10 
0 0 4 1 2 0 0 0 0 | 3.4 8.5 10 10 
3 1 3 0 2 0 0 0 0 | -50.9 10 10 3.4 
2 4 0 4 1 0 0 0 0 | 10 10 10 -50.9 
0 0 1 0 2 0 0 0 0 | 3.4 -50.9 3.4 10 
0 2 0 1 4 0 0 0 0 | 3.4 10 -50.9 10 
0 2 1 0 1 0 0 0 0 | 10 10 3.4 10 
0 0 1 0 4 0 0 0 0 | 3.4 -50.9 8.5 3.4 
2 2 1 3 0 0 0 0 0 | 10 10 10 8.5 
0 1 1 2 0 0 0 0 0 | -56 -56 10 10 
0 0 1 1 0 0 0 0 0 | 3.4 -50.9 -50.9 10 
4 1 1 0 3 0 0 0 0 | 10 10 10 34 
0 0 1 1 0 0 0 4 0 | 10 -56 10 10 
0 1 3 0 4 0 0 0 0 | -50.9 10 10 10 
4 1 3 4 0 0 0 0 0 | -50.9 10 10 10 
0 1 0 0 4 0 0 0 0 | 10 10 3.4 3.4 
0 0 2 1 3 0 0 0 0 | 10 10 -56 10 
1 3 0 1 3 0 0 0 0 | 7 10 10 10 
0 1 3 0 2 0 0 0 0 | -50.9 10 10 10 
0 0 0 4 1 0 0 0 0 | 8.5 10 3.4 10 
0 0 0 0 1 0 0 0 0 | 5.86 2.8 3.4 -50.9 
0 0 0 1 2 0 0 0 0 | 10 8.5 10 10 
1 0 0 1 4 0 0 0 0 | 7 3.4 10 10 
1 0 1 1 2 0 0 0 0 | 10 -56 10 10 
3 0 1 0 1 0 0 0 0 | 3.4 10 10 10 
0 4 1 0 1 0 0 0 0 | 3.4 10 10 10 
4 1 1 2 0 0 0 0 0 | 10 10 3.4 10 
3 3 0 0 1 0 0 0 0 | 10 10 9.933 10 
1 0 1 0 4 0 0 0 0 | 10 -50.9 10 10 
3 1 0 0 3 0 0 0 0 | 10 10 7 10 
0 1 0 1 2 0 0 0 0 | 10 10 10 3.4 
2 3 0 3 1 0 0 0 0 | 3.4 10 10 10 
0 1 3 4 0 0 0 0 0 | 10 3.4 10 10 
0 1 2 4 0 0 0 0 0 | 10 10 3.4 10 
3 4 0 1 4 0 0 0 0 | 8.5 10 10 10 
4 1 0 1 1 0 0 0 0 | -56 10 10 10 
0 0 1 0 0 0 0 0 2 | 10 10 3.4 10 
0 0 2 3 1 0 1 0 0 | 3.4 10 10 10 
4 1 2 0 0 0 0 0 0 | 10 10 3.4 10 
0 1 0 0 0 3 0 0 0 | 10 10 10 3.4 
0 0 0 0 1 0 0 0 3 | 3.4 8.5 10 10 
2 1 0 1 1 0 0 0 0 | 10 10 10 -56 
0 0 1 3 0 0 2 0 0 | 10 10 10 3.4 
2 0 1 0 0 0 0 0 0 | 10 10 10 8.5 
0 1 0 0 4 0 0 0 2 | 10 10 3.4 10 
0 0 3 1 0 0 0 0 0 | 3.4 10 10 8.5 
0 0 3 0 1 0 0 0 0 | 8.5 3.4 8.5 10 
0 3 1 0 4 0 0 0 0 | 3.4 10 10 3.4 
0 2 0 1 2 0 0 0 0 | 8.5 8.5 10 10 
2 4 0 1 0 0 0 0 0 | 10 10 -50.9 10 
4 0 0 4 1 0 0 0 0 | 3.4 10 10 10 
0 2 0 0 1 0 0 0 0 | 3.4 3.4 10 10 
0 1 1 0 4 0 0 0 0 | -50.9 10 10 10 
0 0 0 1 4 0 0 0 0 | 3.4 3.4 10 10 
0 0 0 3 1 0 0 0 0 | 3.4 8.5 10 10 
0 2 1 0 3 0 0 0 0 | 10 10 10 8.5 
1 0 0 1 0 0 0 0 0 | 12.1 10 10 10 
0 4 1 3 0 0 0 0 0 | 10 -50.9 10 10 
1 0 3 1 0 0 0 0 0 | 10 3.4 10 10 
0 0 1 2 0 0 0 0 0 | 8.5 -75.26 3.4 10 
0 1 1 0 0 0 0 2 0 | -50.9 10 10 10 
0 0 1 0 1 0 0 0 0 | 3.4 -50.9 10 10 
0 2 0 1 2 0 3 0 0 | 10 3.4 10 10 
4 0 1 3 0 0 0 0 0 | 3.4 -49.829 10 10 
0 1 0 0 2 0 2 0 0 | 10 10 8.5 10 
2 3 0 1 0 0 0 0 0 | 3.4 10 10 10 
0 0 1 0 4 0 0 0 2 | 10 10 8.5 10 
3 4 0 0 1 0 0 0 0 | 10 3.4 10 10 
1 0 3 1 1 2 0 0 0 | 10 10 -56 10 
3 4 1 0 0 0 0 0 0 | 10 10 10 3.4 
0 2 1 0 4 0 0 0 0 | 10 10 10 8.5 
2 1 1 0 2 0 0 0 0 | 10 -50.9 10 10 
0 3 1 4 0 0 0 0 0 | 10 -50.9 3.4 10 
0 0 3 1 2 0 0 0 0 | 10 3.4 10 10 
0 3 0 3 1 0 0 0 0 | 3.4 10 10 10 
0 2 1 3 0 0 0 0 0 | 10 10 3.4 10 
0 0 4 1 0 0 0 0 0 | 8.5 10 -56 10 
4 1 3 0 0 0 0 0 0 | -50.9 10 10 10 
4 0 2 0 1 0 0 0 0 | 10 10 10 -50.9 
0 1 1 0 3 0 0 0 0 | -56 -50.9 10 10 
0 1 0 3 0 0 0 0 0 | -50.9 3.4 10 8.5 
0 1 0 3 1 0 0 0 0 | -56 10 10 10 
0 2 0 1 3 0 0 0 0 | 8.5 10 10 3.4 
4 0 2 1 1 0 0 0 0 | 8.5 10 10 10 
0 0 1 0 0 0 0 0 0 | 7.9 -50.9 8.5 8.5 
4 0 4 1 0 0 0 0 0 | 8.5 10 10 10 
4 1 0 0 0 3 0 0 0 | -56 10 10 10 
0 3 1 0 1 0 0 0 0 | 3.4 10 3.4 10 
0 0 0 1 1 0 0 0 0 | 3.4 5.134 10 10 
0 1 1 0 0 0 0 0 4 | 10 -50.9 10 10 
2 0 1 2 0 0 0 0 0 | 8.5 -50.9 10 10 
0 1 3 0 1 0 0 0 0 | -50.9 10 3.4 10 
0 4 1 1 0 0 0 0 0 | 3.4 10 10 10 
